"Id","PostTypeId","Score","Title","Body","Tags","ViewCount","AnswerCount","CommentCount","CreationDate","ClosedDate"
77742475,1,0,"find environment variable path","pre code user desktop pip install virtualenv default user installation normal site package writeable collect virtualenv download virtualenv none whl metadata requirement satisfy distlib user appdata local package pythonsoftwarefoundation python qbz kfra localcache local package python site package virtualenv requirement satisfied filelock user appdata local package pythonsoftwarefoundation python qbz kfra localcache local package python site package virtualenv requirement satisfied platformdirs user appdata local package pythonsoftwarefoundation python qbz kfra localcache local package python site package virtualenv download virtualenv none whl eta instal collect package virtualenv warn script virtualenv exe instal user local package pythonsoftwarefoundation python qbz kfra localcache local package python script path consider add directory path prefer suppress warn use warn script location instal virtualenv user desktop virtualenv env virtualenv recognize internal external command operable program batch file code pre instal create code virtualenv env code","<python><django><environment-variables><backend>",287,1,0,"2024-01-01T16:00:24.313",""
77742442,1,0,"resize background image make full page background image","try create landing page full page background use image unsplash resize image use paint appear zoomed attempt set background image html pre class lang html prettyprint code div class quot background image quot div class quot text overlay quot span span span span span span share thought recipes short meal snack introduce nom nom nosh ultimate hub delectable meal idea cater pace rhythm modern life nom nom nosh blogging user share thought swap recipe short satisfy meal snack culinary enthusiast seek spice snack game someone search speedy flavorful solution din nom nom nosh transform kitchen hub creativity efficiency div div code pre cs pre class lang css prettyprint code background image background image url image chad montano eeqbbemh unsplash jpg background size cover height position center code pre","<html><background-image>",65,2,0,"2024-01-01T15:53:19.353",""
77742529,1,0,"juypter notebook python version pip window bit","use run python window bit able view module instal window command line pip list command instal python jupyter notebook load python try view module old list module seem go suspect list display current python version module someone help load jupyter notebook new python view module instal old python thanks","<python><jupyter-notebook><pip><kernel>",25,0,0,"2024-01-01T16:20:53.423",""
77742647,1,1,"want change port nodejs project","beginner develop app service project default application use port want use port try add new variable call port configuration application setting like switch port switch port","<azure-web-app-service>",1377,2,3,"2024-01-01T17:03:00.197",""
77742686,1,0,"run import error markup jinja","work use code mageck vispr crispr ca code data analysis practice run error use code vispr code use follow command pre code mageck vispr charlies macbook pro vispr server user charlie downloads testdata result esc mle vispr yaml code terminal spit pre code traceback recent call last file quot user charlien miniconda envs mageck vispr bin vispr quot line module cli import main file quot user charlie miniconda envs mageck vispr lib python site package vispr cli quot line module vispr server import app file quot user charlie miniconda envs mageck vispr lib python site package vispr quot line module jinja import markup importerror cannot import name markup jinja user charlie miniconda envs mageck vispr lib python site package jinja init code pre attempt fix pip uninstall markup code jinja code install update package afterwards","<python-3.x><package>",46,0,0,"2024-01-01T17:13:53.940",""
77741799,1,0,"invoke build camera control gesture sceneview","way invoke build camera control gesture sceneview code sceneview allowscameracontrol true code","<swift><scenekit>",38,0,1,"2024-01-01T11:49:12.000",""
77741850,1,-1,"make common componet antd menu","want make antd menu common component import antd menu menu component whenver want use antd menu import component antd menu structure get error menu pre code import react react import menu antmenu antd const menu item extraattributes return antmenu item item extraattributes export default menu code pre use menu item menu submenu menu itemgroup didnt export returned component write menu make componet ant mean menu item menu submenu menu itemgroup use import menu component try export pre code import menu antmenu antd const submenu item itemgroup antmenu export menu submenu itemgroup item code pre work","<javascript><reactjs><antd>",62,1,0,"2024-01-01T12:09:20.183",""
77742138,1,0,"clone element raise error uncaught typeerror find select function","use django template page user add multiple row enter value pre class lang html prettyprint code div class quot row quot div class quot col quot select name quot product quot required class quot form select select quot option value quot quot disable select product option product product option value quot product quot product title option select form type error small class quot text danger quot form type error small endif div div class quot col quot input type quot number quot name quot quantity quot placeholder quot qty quot class quot form control quot require form quantity error small class quot text danger quot form quantity error small endif div div class quot col quot input type quot number quot name quot unit price quot class quot form control quot placeholder quot unit price quot require div div code pre select us select library let user search list item add button let user add new row script pre class lang prettyprint code function add new row var formsetcontainer document getelementbyid quot formset container quot clone last invoice item row var lastrow formsetcontainer lastelementchild var newrow lastrow clonenode true update id clear value clone row var prefix quot form quot formsetcontainer childelementcount assume base index updaterow newrow prefix append new row formset container formsetcontainer appendchild newrow reinitialize select clone select element newrow find select name quot product quot select function updaterow row prefix update id clear value clone row row queryselectorall quot name quot foreach function element check element exclude value clear shouldexcludeelement element update id element element replace quot quot prefix quot quot clear value element value quot quot add additional logic handle nest element specific event listener function determine element exclude function shouldexcludeelement element customize condition base element want exclude return element tagname tolowercase quot select quot amp amp element name quot product quot code clone work fine user create new line select list open browser console show error pre code uncaught typeerror find select function code line raise error pre code newrow find select name quot product quot select code pre check jquery duplication link select library jquery import select cs error page code select code work fine element clone dont use formset dont want use","<html><django><jquery-select2>",28,0,0,"2024-01-01T14:11:06.467",""
77742295,1,0,"place rectangle select div corner","report designer use divs create field horizontal vertical line jquery selectable use make selectable html pre code div class designer panel body style height div class designer label style top field div div class designer label style top leave field div div class designer label style top leave height div div code pre cs pre code designer label position absolute border solid select background color blue color white code pre javascript pre code quot designer panel body selectable code add small rectangle border select href net png rel nofollow noreferrer img src net png alt enter image description change select style rectangles add corner color change visible line something require mark select jquery jquery bootstrap use answer href javascript mark click shape small rectangle corner css javascript mark click shape small rectangle corner us lot javacript do cs enhance question href place rectangle select element corner place rectangle select element corner","<html><css><twitter-bootstrap><jquery-ui-selectable>",87,0,2,"2024-01-01T15:07:18.663",""
77742436,1,0,"pas query params api aws lambda function implement nodejs","create function aws lambda run fine deploy access use api create api function pre code import dynamodbclient scancommand sdk client dynamodb import unmarshall sdk util dynamodb const dbclient new dynamodbclient region west replace west desire aws region export const handler async event const skuid event skuid event querystringparameters skuid try const scanparams tablename product const scanresponse await dbclient send new scancommand scanparams const item scanresponse item const founditem item find item check variant exist contains array desire skuid return item variant amp amp item variant amp amp item variant variant variant sku skuid founditem return statuscode body json stringify message item find return statuscode body json stringify unmarshall founditem catch err return statuscode body json stringify message err message code pass skuid query params blockquote href api west amazonaws com test resource skuid sku rel nofollow noreferrer api west amazonaws com test resource skuid sku blockquote response quot errortype quot quot typeerror quot quot errormessage quot quot cannot read property undefined read skuid quot quot trace quot quot typeerror cannot read property undefined read skuid quot quot runtime handler file var task index mjs quot quot runtime handleoncenonstreaming file var runtime index mjs quot","<node.js><aws-lambda><aws-api-gateway>",58,0,2,"2024-01-01T15:52:43.697",""
77742345,1,0,"cursor move end text box update first character upper case","try many way fix issue work update first character input string upper case textbox work fine cursor move end textbox edit first character snippet pre code const textonchange const value capitalizefirststring target value settitle value const capitalizefirststring str return str amp amp str charat touppercase str slice code pre try add ref manage set cursor position solution try work expect goal convert character upper case edit string help appreciate","<javascript><reactjs><react-hooks>",49,1,0,"2024-01-01T15:23:06.513",""
77742352,1,0,"app directory route test fails vitest","route test pre class lang prettyprint code import describe expect vitest import post route describe post api test respond status code error message async const request new request http localhost api test method post const res await post request const body await res json expect res status tobe code pre fail code json code exist code request code object pre class lang prettyprint code export const post async request request const data await request json code pre use vitest code jsdom code environment","<next.js><vitest>",318,1,0,"2024-01-01T15:25:43.527",""
77742393,1,0,"attributeerror module attribute kera error","get error use code pre code quot attributeerror module attribute kera tensorflow version code pre try install kera kernal environment get error pre code import numpy import matplotlib pyplot plt import input size output size model keras sequential kera layer dense output size model compile optimizer sgd loss mean square error model fit training data input train data target epochs verbose code pre","<python><tensorflow><keras>",231,0,3,"2024-01-01T15:38:40.053",""
77742443,1,1,"fetch laravel breeze login","login pre class lang prettyprint code const groupname document getelementbyid quot input group name const password document getelementbyid quot input password quot const loginbutton document getelementbyid quot login button quot const loginerror document getelementbyid quot login error quot let loginuser loginbutton addeventlistener quot click quot async const formdata new formdata document getelementbyid quot loginform quot console log quot form data quot formdata try const response await fetch quot login quot method quot post quot body formdata const data await response json response console log quot log quot loginerror style display quot none quot console log quot fail login quot loginerror style display quot block quot catch error console error quot error login quot error code pre use laravel breeze login try fetch login check response login fail show login error part login blade work help please console log form data formdata login error login syntaxerror unexpected token quot doctype quot valid json anonymous","<javascript><php><laravel><laravel-breeze>",124,1,1,"2024-01-01T15:53:23.357",""
77742496,1,0,"kql table mdtables come","couple question quot variable quot come kql table blockquote pre code search distinct table sort table asc null last code pre blockquote table variable come start mdtable figuring eps gb second blockquote pre code let byte union withsource mdtables timestamp startofday summarize count bin timestamp mdtables extend eps count summarize avg eps estimatedgbytes avg eps bytes mdtables sort toint estimatedgbytes desc code pre blockquote mdtables variable come event second second thank","<kql>",114,1,2,"2024-01-01T16:08:11.420",""
77742530,1,0,"react dom update state change","behavior perplexed create list click quot add button quot several time delete item list click quot delete quot next item properly remove item list update state display show last item remove item select delete remains update state pre code import usestate quot react quot export const app const record setrecords usestate data errstate false const addrecord let newlist record data push record newlist length console log newlist setrecords data newlist const delrecord target const parseint target getattribute quot data row quot let newlist record data newlist splice setrecords data newlist const buildrows return record data map rndx return div style display quot flex quot marginbottom quot quot div style flex paddingright quot quot input test rndx div div style width quot quot button onclick delrecord data row rndx delete button div div return div style width quot quot margin quot auto quot textalign quot center quot buildrows button onclick addrecord add record button div code pre href breeze mlcn file fsrc findex rel nofollow noreferrer codesandbox","<reactjs>",24,1,0,"2024-01-01T16:22:42.007",""
77742630,1,1,"keep shiny reactive object bounce time consume function execute slower downstream reactivity chain","run example code present bottom user input table top render window code execute time consume example calculation function code calculate code output result table show bottom window single action button add column shiny render table input table top output table bottom window user input top table hit strong strong clicking single action button set chain reactive event include add column table code work fine hand user input table click single action button hit strong enter strong first code output start bounce tried code shiny debounce code function specify millisecond allow downstream calculation depend reactive expression problem case hard define much time processing time depend user input example input quickest higher input value take time process code example reactivity chain quicker processing function call question control reactivity downstream timing indeterminate seem solution force user halt reactivity user click button quot execute quot set reactivity chain motion stop weird bouncing do anyone guidance topic illustration comment run code note image reflect complex original version code code calculation code function code rhandsontable code input row drive code calculation code code simplify shorter code calculation code function row code rhandsontable code input illustrative run code href net wusn png rel nofollow noreferrer img src net wusn png alt enter image description code pre code rhandsontable library shiny option scipen seriesgentrm data frame series row name quot input quot calculation function start time sys time numeric difftime sys time start time unit quot sec quot result sum runif result data frame result rep result result fluidpage rhandsontableoutput hottable actionbutton quot addseries quot quot add series quot tableoutput quot alloc tbl quot server function input output session seriestbl reactiveval seriesgentrm observeevent input hottable seriestbl hot input hottable output hottable renderrhandsontable rhandsontable data frame seriestbl check name false rowheaderwidth observeevent input addseries newseriescol data frame newseriescol paste quot series quot hot input hottable seriestbl cbind seriestbl newseriescol addcol function allocdata columnname seriestbl allocdata columnname calculation seriestbl colnames seriestbl columnname return allocdata allocdata reactive allocdatatmp data frame row colname colnames seriestbl allocdatatmp addcol allocdatatmp colname seriestbl return allocdatatmp output alloc tbl rendertable allocdata shinyapp server code pre","<r><shiny><shiny-reactivity>",82,2,0,"2024-01-01T16:56:05.533",""
77742050,1,0,"access code firestore exception google cloud function write typescript","google cloud function write like access code firestore exception get right pre code import admin firebase admin const admin firestore import firestore exception try await doc user update member catch error typecast error firestore exception import firestore exception possible code value err code mean doc find something code pre","<javascript><google-cloud-firestore><google-cloud-functions><firebase-admin>",53,0,5,"2024-01-01T13:34:36.070",""
77742097,1,0,"make link take space grid","make link take space grid clickable empty space know explain look code circle red need get rid grid div class snippet data lang data hide false data console true data babel false div class snippet code pre class snippet code cs lang cs prettyprint code thecontainer border solid blue pad width height thegrid display grid grid template column gap grid auto column grid auto row border dash red code pre pre class snippet code html lang html prettyprint code div class thecontainer div class thegrid href link href link href link href link div div code pre div div","<html><css><sass>",69,2,0,"2024-01-01T13:54:01.343",""
77742585,1,0,"set volume local development","start minikube way pre code minikube start driver docker code pre mount local folder minikube pre code minikube mount home user prueba kubernetes src home docker src code pre work see local folder content minikube container create volume volumeclaim deployment service volume file pre code apiversion kind persistentvolume metadata name pvc spec capacity storage accessmodes readwriteonce hostpath path home docker src code pre volume claim yaml pre code apiversion kind persistentvolumeclaim metadata name pvc spec accessmodes readwriteonce resource request storage code pre deployment yml pre code apiversion apps kind deployment metadata name apache php deployment spec replica selector matchlabels app apache php template metadata label app apache php spec container name php image httpd latest port containerport volumemounts name volume mountpath usr local apache htdocs volume name volume persistentvolumeclaim claimname pvc code pre service pre code apiversion kind service metadata name apache php service spec type nodeport selector app apache php port protocol tcp port nodeport code server work show code home user prueba kubernetes src index html code local folder shomething wrong config","<docker><minikube>",341,1,2,"2024-01-01T16:42:20.187",""
77742634,1,0,"python interpolate univariatespline package error fail keyword fpcurf","attempt plot line spline fit follow generalized version code wavelength absorbance list contain list float value generalize version code pre code import matplotlib pyplot plt import csv scipy interpolate import univariatespline univariatespline wavelength absorbance bbox len wavelength linspace wavelength wavelength set smooth factor plt plot wavelength absorbance plt plot plt show code pre obtain error message pre code cell line plot user meng desktop convert data ssc txt none none none cell line plot path append break univariatespline wavelength absorbance bbox len wavelength linspace wavelength wavelength file anaconda lib site package scipy interpolate fitpack univariatespline init self bbox ext check finite bbox ext self validate input bbox ext check finite data fpint nrdata ier data dfitpack fpcurf bbox bbox data nest small set maximum bound data self reset nest data error fail keyword fpcurf code pre float number set bbox range look something href net swd png rel nofollow noreferrer fit line set bbox range want fit peak curve region set interval peak fit error occur value pre code code pre try possible resource cannot find related issue suggestion comment appreciate","<python><scipy>",44,1,1,"2024-01-01T16:57:24.907",""
77742553,1,0,"package practicesimplecode grettings std usr local src practisesimplecode grettings","source cod home user src practicesimplecode practicesimplecode many subdirectory file create local package name grettings call run run show error package practicesimplecode grettings std usr local src practicesimplecode grettings doent mod sum program importing custom package work fine grettings href net icrc png rel nofollow noreferrer enter image description href net tfgin png rel nofollow noreferrer enter image description try google didnt find something much useful href package golang std custom package golang std related dont know exatcly","<go>",904,0,5,"2024-01-01T16:33:58.783",""
77742587,1,1,"article match query exist","start work django problem address slug get error send request slug error code article match query exist code get migrate error code django utils operationalerror table quot blog category quot exists code pre code django import model django contrib auth model import user django url import reverse django utils text import slugify class article model model writer model foreignkey user delete model cascade category model manytomanyfield category title model charfield max length unique true body model textfield image model imagefield upload article time model datetimefield editable false auto add true update model datetimefield auto true slug model slugfield blank true unique true def save self force insert false force update false use none update field none self slug slugify self title super article self save def get absolute url self return reverse quot bloges article detail quot args slug code pre view pre code django shortcuts import render bloges model import article def post request slug article article object get slug slug return render request blog post detail html quot postartic quot article code pre url pre code django url import path import view app name bloges urlpatterns path quot post slug slug quot view post name quot article detail quot code pre error send request code article match query exist code","<javascript><python><html><css><django>",104,1,2,"2024-01-01T16:43:42.970",""
77742121,1,0,"unknown module error building project subprojects yocto","try write yocto recipe href lab rel nofollow noreferrer lab qthttpserver branch pre code summary quot qthttpserver recipe quot depend quot qtbase qtwebsockets quot license quot gpl quot lic file chksum file license gpl bcb fae quot src uri quot gitsm github com lab git protocol http branch quot srcrev quot bce ead quot quot workdir git quot inherit qmake install install libdir lib libdir file quot libdir quot code pre fail code project error unknown module sslserver code subproject get build first try run terminal build directory pre code recipe sysroot native usr bin qmake git pro linux recipe sysroot native usr bin make makefile qmake code pre get code project error unknown module gui code gui module reference project find try run terminal build directory system qmake pre code quot opt gcc bin qmake quot git pro linux recipe sysroot native usr bin make makefile qmake code pre build fine go","<qt><yocto><qmake><yocto-recipe>",66,1,0,"2024-01-01T14:03:49.890",""
77742128,1,0,"gtk mouse side button break widget hover","problem hover press side button mouse press button hover widget stop hover move mouse window click window code eventcontrollermotion code handle code leave code signal gif issue href net gif rel nofollow noreferrer img src net gif alt enter image description minimal code reproduces issue pre class lang cpp prettyprint override code include gtk gtk const char cs quot label font size quot quot label hover background red quot void loadcss gdkdisplay display gdk display get default gtkcssprovider provider gtk cs provider new gtk cs provider load string provider cs gtk style context add provider display display gtk style provider provider gtk style provider priority application object unref provider void enter gtkeventcontrollermotion gdouble gdouble gpointer printf quot enter quot void leave gtkeventcontrollermotion gdouble gdouble gpointer printf quot leave quot void mback gtkgestureclick gint gdouble gdouble gpointer printf quot quot void activate gtkapplication gpointer gtkapplicationwindow window gtk application window gtk application window new app gtk window set default size gtk window window loadcss create label gtkwidget label gtk label new quot click mouse forward button quot gtk widget set halign label gtk align center gtk widget set valign label gtk align center hook enter leave gtkeventcontroller ctrl gtk event controller motion new signal connect ctrl quot enter quot callback enter null signal connect ctrl quot leave quot callback leave null gtk widget add controller label ctrl hook button gtkgesture gest gtk gesture click new gtk gesture single set button gtk gesture single gest signal connect gest quot release quot callback mback null gtk widget add controller label gtk event controller gest gtk window set child gtk window window label gtk window present gtk window window int main int argc char argv gtkapplication app gtk application new quot org gtk test quot application default flag signal connect app quot activate quot callback activate null int status application run application argc argv object unref return status code use gtk fedora kde plasma strong issue appear wayland strong fix bug","<gtk><gtk4>",52,0,1,"2024-01-01T14:05:37.143",""
77742471,1,3,"update io app xcode name use error","try update io app get quot app record creation fail due request contain attribute use app name enter use trademark right name like release use submit claim quot yeah exist cause mine wrong mean bundle sku actual name default runner","<ios><xcode><app-store-connect>",841,0,2,"2024-01-01T15:59:54.940",""
77742480,1,0,"anylogic move agent presentation upper agent gi map","use anylogic professional project windows model place agent let say code bus code multiple agent code passenger code code bus code code bus code present gi map code main code agent diagram agent level follow pre code project main agent bus presentation level map bus presentaion bus agent passenger presentation passenger presentaion passenger code pre use code moveto lat lon code function code bus code animate gi map use code moveto lat lon code functon code passenger code code passenger code move relative coordinate code bus code pixel specific lat lon point gi upper agent code main code try switch code bus code agent quot space network space type continuous gi turn create gi map code bus code agent visible upper agent quot advance visible quot code passenger code population seem solution make passenger animate gi map code main code agent specify gi route specific gi point put code passenger code code main code agent","<gis><anylogic>",74,1,0,"2024-01-01T16:00:48.623",""
77742539,1,0,"django daphne channel redis websocket disconnect due group expiry hour","django project need connect websockets websockets use daphne server channel redis redis server problem hour client disconnect websockets due group expiry way set group expiry parameter channel redis infinity prevent deletion group mechanism restore group channel layer connection thank advance answer try set group expiry parameter daphne meant infinity websocket timeout help","<python><django><websocket><redis><daphne>",77,0,1,"2024-01-01T16:25:09.183",""
77742573,1,0,"put data diffrent mat form field","array keep data onhour offhour offminute array reapet pre code div class quot quot mat form field appearance quot fill quot class quot time field quot mat label minute mat label input matinput type quot number quot formcontrolname quot minute glow periodic quot min quot quot max quot quot mat form field mat form field appearance quot fill quot class quot time field quot mat hour mat label input matinput type quot number quot formcontrolname hour glow periodic quot min quot quot max quot quot mat form field div div class quot quot mat form field appearance quot fill quot class quot time field quot mat label minute mat label input matinput type quot number quot formcontrolname quot minute glow periodic quot min quot quot max quot quot mat form field mat form field appearance quot fill quot class quot time field quot mat hour mat label input matinput type quot number quot formcontrolname hour glow periodic quot min quot quot max quot quot mat form field div code pre component variable code periodicvalues hourglowperiodic value minuteglowperiodic value hoursilenceperiodic value minutesilenceperiodic value code fill interface submit button know fill form control code periodicvalues code array code ngoninit code try form work pre code form formbuilder group hour glow periodic new untypedformcontrol value data element periodic value disable false minute glow periodic new untypedformcontrol value data element periodic value disable false hour silence periodic new untypedformcontrol value data element periodic value disable false minute silence periodic new untypedformcontrol value data element periodic value disable false code pre","<angular><typescript><angular-material>",59,1,0,"2024-01-01T16:38:47.177",""
77742214,1,2,"docker desktop windows desktop linux builder error","new docker sorry question sound stupid need help download installed docker desktop window want set desktop linux builder default builder error occur builder error screen img src net czmq png alt builder error screen builder error request return internal server error route version http fpipe fdockerdesktoplinuxengine ping check server support request api version error message point api version try restart docker desktop write answer href error pull due api version docker error pull due api version nothing happen checked docker version pre code docker version client cloud integration desktop version version version git commit afdd build thu oct arch windows context default server docker desktop engine version version minimum version version git commit build thu oct arch windows amd experimental true code pre","<docker><docker-desktop><docker-build>",573,0,1,"2024-01-01T14:40:24.093",""
77742316,1,0,"nodejs code array buffer native readuint use context browser want use use dataview getuint","come jpeg parse function attempt adapt use browser environment original code find href image size blob master lib type jpg rel nofollow noreferrer original code use node buffer class like use browser environment use code dataview getuint false big endian code code buffer readuint big endian code dataview available nodejs result cross environement find introduce variable code code start help get correct offset first iteration buffer bytes slice pre class lang prettyprint code let match buffer slice code pre add next reading help get correct offset next iteration buffer slice byte pre class lang prettyprint code match buffer slice buffer buffer slice buffer slice byte offset byte code pre function logging add pre class lang prettyprint code function calculate buffer skip char signature buffer buffer slice let match buffer slice let adataview new dataview buffer buffer var next buffer length read length next block buffer readuint console log quot quot quot read quot adataview getuint false match buffer slice ensure correct format validatebuffer buffer xffc baseline standard sof xffc baseline optimize sof xffc progressive sof buffer next next next return extractsize buffer move next block buffer buffer slice throw new typeerror invalid jpg size find code pre actual result href wikipedia common jpeg example flower jpg rel nofollow noreferrer image pre class lang bash prettyprint override code node start read seem correct offset read wrong offset read code debbuging step instal buffer image size npm code install buffer image size save code write follow pre class lang prettyprint code var sizeof require buffer image size const require filebuffer readfilesync quot flower jpg quot var dimension sizeof filebuffer console log dimension width dimension height code pre edit strong quot node module buffer image size lib type jpg quot strong add mention line log hint strong add code code help get correct offset strong strong get slice buffer strong appreciate insight guidance resolve issue thank","<javascript><node.js><dataview><arraybuffer>",187,1,3,"2024-01-01T15:13:13.830",""
77742653,1,0,"use calculated column return list name sharepoint","flow pull item many different list masterlist update want use sort calculate column input name list list item come know enter default input forget update time make new list find function seem","<sharepoint>",28,0,1,"2024-01-01T17:04:51.520",""
77742787,1,0,"new gdscript work ping pong game project touch input type able move kinematicbody paddle","code pre code extend kinematicbody var drag false var touchpos func input event event inputeventmousebutton event press drag true drag false drag touchpos event position func physic process delta drag touchpos sprite global position touchpos code pre expect ball bounce paddle pass sprite move kinematicbody anyone tell","<touch><godot><touch-event><gdscript><godot3>",60,1,0,"2024-01-01T17:43:42.677",""
77742896,1,0,"single page application javascript autoloading file save nginx","follow minimalist code run live server change anything change title pre code vanilla spa router code pre pre code vanilla spa code pre editor save auto update page refresh page see new content use nginx refresh page make auto reload content nginx set option nginx conf file pre code server listen default server listen default server location request filename rewrite index html break error page html location html root html code pre div class snippet data lang data hide false data console true data babel false div class snippet code pre class snippet code lang prettyprint code const urlpagetitle single page application router create document click watch nav link document addeventlistener click const target target match nav return preventdefault urlroute create object map url template title description const urlroutes template template html title urlpagetitle description page find template index html title home urlpagetitle description home page template templates html title urlpagetitle description page contact template template contact html title contact urlpagetitle description contact page create function watch url call urllocationhandler const urlroute event event event window event get window event event argument provide event preventdefault window history pushstate state unused target link window history pushstate event target href urllocationhandler create function handle url location const urllocationhandler async const location window location pathname get url path path length set primary page route location length location get route object urlroutes object const route urlroutes location urlroutes get html template const html await fetch route template response response text set content content div html document getelementbyid content innerhtml html set title document title route document title route title set description document description route document queryselector meta name description setattribute content route description add event listener window watch url change window onpopstate urllocationhandler call urllocationhandler function handle initial url window route urlroute call urllocationhandler function handle initial url urllocationhandler code pre pre class snippet code html lang html prettyprint code html head title vanilla spa router title meta charset utf link href net npm font cs materialdesignicons min cs rel stylesheet head body div output main nav class sidebar href route home href onclick route href lorem route lorem nav div main page div div body html code pre div div","<javascript><html><nginx><debugging><single-page-application>",35,0,1,"2024-01-01T18:18:07.083",""
77742794,1,0,"configure spring resource server able validate jwt different provider google github authorization server","try configure resource server authentication server want let user login third provider google github communication decode work fine resource server authentication server problem resource server unable accept authorize token google github confuse design configure know resource server responsible decoding token define validity idea make resource server validate token issue google github resource configure decode token come authentication server use local public key issuer domain authentication server need configure google github issuer know grateful source examples support material see better understand start process make code available nothing different resource server property configuration pre code spring security oauth resourceserver opaquetoken introspection uri oauth introspect spring security oauth resourceserver jwt public key location classpath key receba pkey pem spring security oauth resourceserver jwt issuer uri code pre resouce server configuration class pre code prepostenabled true public class resourceserverconfig securityfilterchain securityfilterchain httpsecurity http throw exception http authorizerequests antmatchers quot user register quot quot console quot quot actuator health quot permitall authenticate disable cors disable oauth resourceserver resourceserver resourceserver jwt jwtauthenticationconverter jwtauthenticationconverter oauth login return http formlogin customizer withdefaults build public jwtauthenticationconverter jwtauthenticationconverter var converter new jwtauthenticationconverter converter setjwtgrantedauthoritiesconverter jwt var authority jwt getclaimasstringlist quot authority quot isnull authority return collection emptylist var jwtgrantedauthoritiesconverter new jwtgrantedauthoritiesconverter var grantedauthorities jwtgrantedauthoritiesconverter convert jwt var granteduserauthorities authority stream simplegrantedauthority new tolist grantedauthorities addall granteduserauthorities return grantedauthorities return converter code authentication server doen anything special find page spring documentation understand configure valid thing need href spring security reference servlet resource server multitenancy html rel nofollow noreferrer oauth resource server multi tenancy appreciate someone provide example work authentication third party authentication server","<spring><oauth-2.0><spring-authorization-server><spring-resource-server>",365,0,1,"2024-01-01T17:45:59.257",""
77742811,1,0,"proof code fast","use mui slider react application twist work single slider range slider sime time behaviour visualisation href mental neurodevelopmental disorder type time amp facet none rel nofollow noreferrer mental neurodevelopmental disorder type time amp facet none sum description range mode quot range quot mode maximum minimum value adjust slider update range switch single value mode quot range quot mode maximum minimum value become equal slider transition quot single value mode quot trigger event single value mode drag quot single quot mode drag slider handle result normal change single value switch range mode click outside quot single quot mode click value current value trigger switch quot range quot mode slider adjusts range base clicked value current value click value current value range become click value current value click value equal current value range set current value click value get code work time pre code export default function rangeslider data const rangevalue setrangevalue react usestate const singlevalue setsinglevalue react usestate const issinglemode setissinglemode react usestate true const yearvalue year const minyear min data yearvalue const maxyear max data yearvalue const step const handlechange newvalue console log quot singlevalue quot singlevalue quot newvaalue quot newvalue issinglemode math newvalue singlevalue setrangevalue singlevalue newvalue sort setissinglemode false setsinglevalue newvalue setrangevalue newvalue const handlemouseup issinglemode rangevalue rangevalue setsinglevalue rangevalue setissinglemode true return box slider value issinglemode singlevalue rangevalue min minyear max maxyear onchange handlechange valuelabeldisplay quot auto quot mark step step onmouseup handlemouseup box code pre time time single mode possible move slide slider bit fast switch range mode console output slow slide quot blockquote singlevalue newvaalue rangeslider singlevalue newvaalue rangeslider singlevalue newvaalue rangeslider singlevalue newvaalue rangeslider singlevalue newvaalue rangeslider singlevalue newvaalue rangeslider singlevalue newvaalue rangeslider singlevalue newvaalue rangeslider singlevalue newvaalue rangeslider singlevalue newvaalue rangeslider singlevalue newvaalue rangeslider singlevalue newvaalue rangeslider singlevalue newvaalue rangeslider singlevalue newvaalue rangeslider singlevalue newvaalue rangeslider singlevalue newvaalue rangeslider singlevalue newvaalue rangeslider singlevalue newvaalue rangeslider singlevalue newvaalue rangeslider singlevalue newvaalue rangeslider singlevalue newvaalue rangeslider singlevalue newvaalue rangeslider singlevalue newvaalue rangeslider singlevalue newvaalue rangeslider singlevalue newvaalue rangeslider singlevalue newvaalue rangeslider singlevalue newvaalue rangeslider singlevalue newvaalue blockquote output quot slide quot blockquote singlevalue newvaalue rangeslider singlevalue newvaalue rangeslider singlevalue newvaalue rangeslider singlevalue newvaalue rangeslider singlevalue newvaalue rangeslider singlevalue newvaalue rangeslider singlevalue newvaalue rangeslider singlevalue newvaalue rangeslider singlevalue newvaalue rangeslider singlevalue newvaalue rangeslider singlevalue newvaalue rangeslider singlevalue newvaalue rangeslider singlevalue newvaalue rangeslider singlevalue newvaalue rangeslider singlevalue newvaalue rangeslider singlevalue newvaalue rangeslider singlevalue newvaalue rangeslider singlevalue newvaalue rangeslider singlevalue newvaalue rangeslider singlevalue newvaalue rangeslider singlevalue newvaalue rangeslider singlevalue newvaalue rangeslider singlevalue newvaalue rangeslider singlevalue newvaalue rangeslider singlevalue newvaalue rangeslider singlevalue newvaalue blockquote understand update enough catch slider fix","<javascript><reactjs><optimization>",31,0,0,"2024-01-01T17:50:15.883",""
